Variable_A,Variable_B,n,df,r_rm,CI_95%,p_val,p_adj,is_significant
beta-D-Xylopyranose,sCD30/TNFRSF8,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Threonine,Chitinase 3-like1,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
"2,3-Butanediol",gp130/sIL-6Rb,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Glutamine [-H2O],sIL-6Ra,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Proline,sIL-6Ra,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
2-OH-Butanoic Acid,MMP-2,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Glutamine [-H2O],MMP-3,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Proline,MMP-3,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Arginine [-NH3],Osteocalcin,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Arachidonic acid.1,Osteopontin,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Threonine,sTNF-R2,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
2-OH-Butanoic Acid,TWEAK/TNFSF12,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
"Ethanolamine, 2TMS",sCD30/TNFRSF8,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
2-OH-Butanoic Acid,gp130/sIL-6Rb,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Glutamine [-H2O],gp130/sIL-6Rb,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Doconexent,gp130/sIL-6Rb,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
L-Norvaline,sIL-6Ra,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
N-Acetylglutamine,sIL-6Ra,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
N-Acetylglutamine,MMP-2,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
2-OH-Butanoic Acid,MMP-3,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Glycerol,Osteocalcin,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Leucine,Osteopontin,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Stearic Acid,sTNF-R1,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
N-Acetylglutamine,sTNF-R1,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Glycerol,sTNF-R2,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
N-Acetylglutamine,TWEAK/TNFSF12,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Glutamic Acid,BAFF/TNFSF13B,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
N-Acetylglutamine,gp130/sIL-6Rb,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Glutamic Acid,sIL-6Ra,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Stearic Acid,sIL-6Ra,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Linoleic Acid,MMP-2,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
2-Keto-3-methylvaleric acid,MMP-2,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Stearic Acid,MMP-3,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
2-Keto-3-methylvaleric acid,MMP-3,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
N-Acetylglutamine,MMP-3,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Linoleic Acid,TWEAK/TNFSF12,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
2-Keto-3-methylvaleric acid,TWEAK/TNFSF12,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Stearic Acid,BAFF/TNFSF13B,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Tyrosine,BAFF/TNFSF13B,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Stearic Acid,gp130/sIL-6Rb,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Tyrosine,gp130/sIL-6Rb,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
2-Keto-3-methylvaleric acid,gp130/sIL-6Rb,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Stearic Acid,MMP-2,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Oxalic acid,MMP-2,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Glutamic Acid,MMP-3,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
2-Aminoadipic acid,Osteocalcin,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Glutamic Acid,sTNF-R1,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Oxalic acid,sTNF-R1,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Stearic Acid,TWEAK/TNFSF12,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Oxalic acid,TWEAK/TNFSF12,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Methyl galactoside,BAFF/TNFSF13B,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
L-Proline,sCD30/TNFRSF8,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Methyl galactoside,gp130/sIL-6Rb,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Tyrosine,sIL-6Ra,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Linoleic Acid,MMP-3,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
beta-Alanine,Osteocalcin,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Diethanolamine,sTNF-R1,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
beta-Alanine,sTNF-R2,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Glyceric acid,sCD30/TNFRSF8,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
beta-Alanine,Chitinase 3-like1,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
L-Aspartic acid,MMP-2,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Methyl galactoside,MMP-2,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
L-5-Oxoproline,sTNF-R1,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Glyceric acid,sTNF-R2,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
L-Aspartic acid,TWEAK/TNFSF12,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Methyl galactoside,TWEAK/TNFSF12,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
"Ethanolamine, 3TMS",Chitinase 3-like1,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Glyceric acid,Chitinase 3-like1,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
3-OH-Butanoic Acid,gp130/sIL-6Rb,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
1-Monooleoylglycerol,gp130/sIL-6Rb,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
L-5-Oxoproline,gp130/sIL-6Rb,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Glyceric acid,Osteocalcin,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
L-Proline,Osteocalcin,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Lactic Acid,Osteopontin,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Glyceraldehyde-3-P(MOX),Pentraxin-3,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Ornithine,Pentraxin-3,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Butanoic acid,Pentraxin-3,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Glycerol,Pentraxin-3,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
L-Proline,sTNF-R2,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
3-OH-Butanoic Acid,BAFF/TNFSF13B,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
L-5-Oxoproline,sIL-6Ra,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
3-OH-Butanoic Acid,MMP-2,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
3-OH-Butanoic Acid,MMP-3,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
L-5-Oxoproline,MMP-3,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Arachidonic acid,Osteocalcin,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
L-Rhamnose,Osteopontin,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
"Ethanolamine, 3TMS",sTNF-R2,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
L-Rhamnose,sTNF-R2,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
3-OH-Butanoic Acid,TWEAK/TNFSF12,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
L-5-Oxoproline,BAFF/TNFSF13B,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Arginine [-NH3],Pentraxin-3,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Leucine,Pentraxin-3,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Alanine,Pentraxin-3,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
"9-Hexadecenoic acid, (Z)-",Pentraxin-3,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Glyceric acid,Pentraxin-3,30,29,0.066666667,"[-0.29, 0.41]",0.721595268,0.885594192,FALSE
Citric acid,IL-11,30,29,0.04794633,"[-0.31, 0.40]",0.797849862,0.944365096,FALSE
Glycine,IL-11,30,29,0.04794633,"[-0.31, 0.40]",0.797849862,0.944365096,FALSE
4-Aminobutanoic acid,IL-11,30,29,0.04794633,"[-0.31, 0.40]",0.797849862,0.944365096,FALSE
1-Monopalmitin,IL-11,30,29,0.047140452,"[-0.31, 0.39]",0.801179503,0.944365096,FALSE
Ornithine,IL-11,30,29,0.047140452,"[-0.31, 0.39]",0.801179503,0.944365096,FALSE
L-Alanine,IL-11,30,29,0.047140452,"[-0.31, 0.39]",0.801179503,0.944365096,FALSE
Lactic Acid.1,IL-11,30,29,0.047140452,"[-0.31, 0.39]",0.801179503,0.944365096,FALSE
D-(-)-Ribofuranose,IL-26,30,29,0.047140452,"[-0.31, 0.39]",0.801179503,0.944365096,FALSE
Serine,IL-11,30,29,0.047140452,"[-0.31, 0.39]",0.801179503,0.944365096,FALSE
N-Acetylglutamine,IL-11,30,29,0.047140452,"[-0.31, 0.39]",0.801179503,0.944365096,FALSE
Nonanoic acid,IL-11,30,29,0.047140452,"[-0.31, 0.39]",0.801179503,0.944365096,FALSE
"2,3-Butanediol",IL-26,30,29,0.047140452,"[-0.31, 0.39]",0.801179503,0.944365096,FALSE
Arginine [-NH3],IL-11,30,29,0.047140452,"[-0.31, 0.39]",0.801179503,0.944365096,FALSE
Palmitic Acid,IL-11,30,29,0.047140452,"[-0.31, 0.39]",0.801179503,0.944365096,FALSE
2-OH-Butanoic Acid,IL-26,30,29,0.047140452,"[-0.31, 0.39]",0.801179503,0.944365096,FALSE
Oxalic acid,IL-26,30,29,0.047140452,"[-0.31, 0.39]",0.801179503,0.944365096,FALSE
Methyl galactoside,IL-26,30,29,0.047140452,"[-0.31, 0.39]",0.801179503,0.944365096,FALSE
Oleic Acid,IL-26,30,29,0.047140452,"[-0.31, 0.39]",0.801179503,0.944365096,FALSE
Ascorbic Acid,IL-11,30,29,0.047140452,"[-0.31, 0.39]",0.801179503,0.944365096,FALSE
Tyrosine,IL-26,30,29,0.047140452,"[-0.31, 0.39]",0.801179503,0.944365096,FALSE
Oleic Acid,IL-11,30,29,0.047140452,"[-0.31, 0.39]",0.801179503,0.944365096,FALSE
Arachidonic acid,IL-11,30,29,0.047140452,"[-0.31, 0.39]",0.801179503,0.944365096,FALSE
L-Rhamnose,IL-11,30,29,0.047140452,"[-0.31, 0.39]",0.801179503,0.944365096,FALSE
Asparagine,IL-29/IFN-lambda1,30,29,0.039590379,"[-0.32, 0.39]",0.832532885,0.944365096,FALSE
"2,3,4-Trihydroxybutyric acid",IL-28A/IFN-lambda2,30,29,0.039590379,"[-0.32, 0.39]",0.832532885,0.944365096,FALSE
Indole-3-Propionic Acid,IL-29/IFN-lambda1,30,29,0.039590379,"[-0.32, 0.39]",0.832532885,0.944365096,FALSE
Citric acid,IFN-y,30,29,0.038720155,"[-0.32, 0.39]",0.836163926,0.944365096,FALSE
"2,3,4-Trihydroxybutyric acid",IFN-y,30,29,0.038720155,"[-0.32, 0.39]",0.836163926,0.944365096,FALSE
beta-D-Xylopyranose,IFN-y,30,29,0.038069349,"[-0.32, 0.39]",0.8388816,0.944365096,FALSE
Arginine [-NH3],IFN-y,30,29,0.038069349,"[-0.32, 0.39]",0.8388816,0.944365096,FALSE
Lysine,IFN-y,30,29,0.038069349,"[-0.32, 0.39]",0.8388816,0.944365096,FALSE
Lactic Acid.1,IFN-y,30,29,0.038069349,"[-0.32, 0.39]",0.8388816,0.944365096,FALSE
Glutamic Acid,IFN-y,30,29,0.038069349,"[-0.32, 0.39]",0.8388816,0.944365096,FALSE
Erythritol,IFN-y,30,29,0.038069349,"[-0.32, 0.39]",0.8388816,0.944365096,FALSE
Ascorbic Acid,IFN-y,30,29,0.038069349,"[-0.32, 0.39]",0.8388816,0.944365096,FALSE
Arachidonic acid,IFN-y,30,29,0.038069349,"[-0.32, 0.39]",0.8388816,0.944365096,FALSE
Asparagine,MMP-1,30,29,0.035737084,"[-0.32, 0.39]",0.848635567,0.944365096,FALSE
"1,5-Anhydrohexitol",APRIL/TNFSF13,30,29,0.035136418,"[-0.32, 0.38]",0.851151283,0.944365096,FALSE
Valine,APRIL/TNFSF13,30,29,0.035136418,"[-0.32, 0.38]",0.851151283,0.944365096,FALSE
Lactic Acid.1,APRIL/TNFSF13,30,29,0.035136418,"[-0.32, 0.38]",0.851151283,0.944365096,FALSE
Ornithine,MMP-1,30,29,0.035136418,"[-0.32, 0.38]",0.851151283,0.944365096,FALSE
Glycerol,MMP-1,30,29,0.035136418,"[-0.32, 0.38]",0.851151283,0.944365096,FALSE
Ornithine,APRIL/TNFSF13,30,29,0.035136418,"[-0.32, 0.38]",0.851151283,0.944365096,FALSE
Proline,MMP-1,30,29,0.035136418,"[-0.32, 0.38]",0.851151283,0.944365096,FALSE
Lactic Acid.1,MMP-1,30,29,0.035136418,"[-0.32, 0.38]",0.851151283,0.944365096,FALSE
Proline,APRIL/TNFSF13,30,29,0.035136418,"[-0.32, 0.38]",0.851151283,0.944365096,FALSE
Doconexent,APRIL/TNFSF13,30,29,0.035136418,"[-0.32, 0.38]",0.851151283,0.944365096,FALSE
Glyceraldehyde-3-P(MOX),MMP-1,30,29,0.035136418,"[-0.32, 0.38]",0.851151283,0.944365096,FALSE
Serine,MMP-1,30,29,0.035136418,"[-0.32, 0.38]",0.851151283,0.944365096,FALSE
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,APRIL/TNFSF13,30,29,0.035136418,"[-0.32, 0.38]",0.851151283,0.944365096,FALSE
Tryptophan,MMP-1,30,29,0.035136418,"[-0.32, 0.38]",0.851151283,0.944365096,FALSE
Erythritol,MMP-1,30,29,0.035136418,"[-0.32, 0.38]",0.851151283,0.944365096,FALSE
Oxalic acid,MMP-1,30,29,0.035136418,"[-0.32, 0.38]",0.851151283,0.944365096,FALSE
L-Aspartic acid,APRIL/TNFSF13,30,29,0.035136418,"[-0.32, 0.38]",0.851151283,0.944365096,FALSE
3-OH-Butanoic Acid,APRIL/TNFSF13,30,29,0.035136418,"[-0.32, 0.38]",0.851151283,0.944365096,FALSE
Citric acid,IL-12(p40),30,29,0.03509312,"[-0.32, 0.38]",0.851332681,0.944365096,FALSE
Indole-3-Propionic Acid,sCD163,30,29,0.03509312,"[-0.32, 0.38]",0.851332681,0.944365096,FALSE
Glycine,IL-12(p40),30,29,0.03509312,"[-0.32, 0.38]",0.851332681,0.944365096,FALSE
"2,3,4-Trihydroxybutyric acid",IL-19,30,29,0.03509312,"[-0.32, 0.38]",0.851332681,0.944365096,FALSE
"11-Eicosenoic acid, (E)-",IL-20,30,29,0.03509312,"[-0.32, 0.38]",0.851332681,0.944365096,FALSE
1H-Indole-3-Acetic Acid,IL-20,30,29,0.03509312,"[-0.32, 0.38]",0.851332681,0.944365096,FALSE
1H-Indole-3-Acetic Acid,IL-19,30,29,0.03509312,"[-0.32, 0.38]",0.851332681,0.944365096,FALSE
1-Heptadecanol,IL-19,30,29,0.03509312,"[-0.32, 0.38]",0.851332681,0.944365096,FALSE
Asparagine,sIL-6Ra,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
Asparagine,BAFF/TNFSF13B,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
Asparagine,MMP-2,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
Asparagine,TWEAK/TNFSF12,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
Citric acid,BAFF/TNFSF13B,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
Citric acid,Osteopontin,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
Citric acid,sTNF-R2,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
Proline,TSLP,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
Arachidonic acid.1,TSLP,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
DL-Ornithine,sTNF-R2,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
DL-Ornithine,sCD30/TNFRSF8,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
DL-Ornithine,Chitinase 3-like1,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
Glycolic acid,IL-10,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
DL-Ornithine,Osteopontin,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
Doconexent,TSLP,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
L-Aspartic acid,TSLP,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
Lactic Acid.1,IL-10,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
"11-Eicosenoic acid, (E)-",MMP-3,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
"11-Eicosenoic acid, (E)-",sTNF-R1,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
Ethyl alpha-D-glucopyranoside,TSLP,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
"11-Eicosenoic acid, (E)-",gp130/sIL-6Rb,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
1H-Indole-3-Acetic Acid,sTNF-R1,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
N-Acetylglutamine,IL-10,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
Methionine,IL-10,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
Serine,IL-10,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
1H-Indole-3-Acetic Acid,Osteocalcin,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
2-Keto-3-methylvaleric acid,IL-10,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
Indole-3-Latic Acid,BAFF/TNFSF13B,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
Indole-3-Latic Acid,sCD30/TNFRSF8,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
Aminomalonic acid,sCD30/TNFRSF8,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
Aminomalonic acid,sTNF-R1,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
L-Aspartic acid,IL-10,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
Methyl galactoside,IL-10,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
Glycine,Pentraxin-3,30,29,0.033903175,"[-0.32, 0.38]",0.85632084,0.944365096,FALSE
Asparagine,IL-28A/IFN-lambda2,30,29,1.31E-15,"[-0.35, 0.35]",1,1,FALSE
"1,5-Anhydrohexitol",Osteocalcin,30,29,1.12E-15,"[-0.35, 0.35]",1,1,FALSE
"1,5-Anhydrohexitol",Osteopontin,30,29,9.44E-16,"[-0.35, 0.35]",1,1,FALSE
Decanoic acid,IL-28A/IFN-lambda2,30,29,9.08E-16,"[-0.35, 0.35]",1,1,FALSE
1-Monopalmitin,IL-28A/IFN-lambda2,30,29,8.99E-16,"[-0.35, 0.35]",1,1,FALSE
Valine,sTNF-R1,30,29,8.05E-16,"[-0.35, 0.35]",1,1,FALSE
Valine,IL-12(p40),30,29,7.76E-16,"[-0.35, 0.35]",1,1,FALSE
Decanoic acid,IL-12(p40),30,29,7.47E-16,"[-0.35, 0.35]",1,1,FALSE
Palmitelaidic acid,Chitinase 3-like1,30,29,7.22E-16,"[-0.35, 0.35]",1,1,FALSE
beta-D-Xylopyranose,sIL-6Ra,30,29,7.22E-16,"[-0.35, 0.35]",1,1,FALSE
Palmitelaidic acid,Osteopontin,30,29,7.22E-16,"[-0.35, 0.35]",1,1,FALSE
Cysteine,IL-28A/IFN-lambda2,30,29,7.13E-16,"[-0.35, 0.35]",1,1,FALSE
Valine,MMP-2,30,29,7.01E-16,"[-0.35, 0.35]",1,1,FALSE
Valine,TWEAK/TNFSF12,30,29,7.01E-16,"[-0.35, 0.35]",1,1,FALSE
1-Monopalmitin,gp130/sIL-6Rb,30,29,6.94E-16,"[-0.35, 0.35]",1,1,FALSE
L-Alanine,gp130/sIL-6Rb,30,29,6.66E-16,"[-0.35, 0.35]",1,1,FALSE
L-Alanine,sIL-6Ra,30,29,6.66E-16,"[-0.35, 0.35]",1,1,FALSE
Glyceraldehyde-3-P(MOX),sIL-6Ra,30,29,6.59E-16,"[-0.35, 0.35]",1,1,FALSE
Palmitelaidic acid,sCD30/TNFRSF8,30,29,6.38E-16,"[-0.35, 0.35]",1,1,FALSE
Methionine,Osteopontin,30,29,6.38E-16,"[-0.35, 0.35]",1,1,FALSE
Glyceraldehyde-3-P(MOX),BAFF/TNFSF13B,30,29,6.25E-16,"[-0.35, 0.35]",1,1,FALSE
Decanoic acid,sCD163,30,29,6.18E-16,"[-0.35, 0.35]",1,1,FALSE
"1,3-Dioxolane-2-methanol",IL-28A/IFN-lambda2,30,29,6.16E-16,"[-0.35, 0.35]",1,1,FALSE
Dodecanoic acid,Chitinase 3-like1,30,29,6.11E-16,"[-0.35, 0.35]",1,1,FALSE
L-Alanine,MMP-3,30,29,6.11E-16,"[-0.35, 0.35]",1,1,FALSE
Cysteine,sIL-6Ra,30,29,5.97E-16,"[-0.35, 0.35]",1,1,FALSE
Cysteine,BAFF/TNFSF13B,30,29,5.90E-16,"[-0.35, 0.35]",1,1,FALSE
Cysteine,MMP-2,30,29,5.90E-16,"[-0.35, 0.35]",1,1,FALSE
Cysteine,TWEAK/TNFSF12,30,29,5.90E-16,"[-0.35, 0.35]",1,1,FALSE
Proline,sCD163,30,29,5.60E-16,"[-0.35, 0.35]",1,1,FALSE
Alanine,BAFF/TNFSF13B,30,29,5.55E-16,"[-0.35, 0.35]",1,1,FALSE
L-Alanine,BAFF/TNFSF13B,30,29,5.55E-16,"[-0.35, 0.35]",1,1,FALSE
Leucine,sIL-6Ra,30,29,5.55E-16,"[-0.35, 0.35]",1,1,FALSE
Alanine,MMP-2,30,29,5.55E-16,"[-0.35, 0.35]",1,1,FALSE
L-Alanine,MMP-2,30,29,5.55E-16,"[-0.35, 0.35]",1,1,FALSE
Alanine,TWEAK/TNFSF12,30,29,5.55E-16,"[-0.35, 0.35]",1,1,FALSE
L-Alanine,TWEAK/TNFSF12,30,29,5.55E-16,"[-0.35, 0.35]",1,1,FALSE
Proline,sTNF-R2,30,29,5.41E-16,"[-0.35, 0.35]",1,1,FALSE
Ornithine,MMP-3,30,29,5.27E-16,"[-0.35, 0.35]",1,1,FALSE
Leucine,BAFF/TNFSF13B,30,29,5.27E-16,"[-0.35, 0.35]",1,1,FALSE
Lactic Acid.1,BAFF/TNFSF13B,30,29,5.27E-16,"[-0.35, 0.35]",1,1,FALSE
Proline,sCD30/TNFRSF8,30,29,5.27E-16,"[-0.35, 0.35]",1,1,FALSE
Arachidonic acid.1,sIL-6Ra,30,29,5.27E-16,"[-0.35, 0.35]",1,1,FALSE
Lactic Acid.1,sIL-6Ra,30,29,5.27E-16,"[-0.35, 0.35]",1,1,FALSE
Arginine [-NH3],BAFF/TNFSF13B,30,29,5.07E-16,"[-0.35, 0.35]",1,1,FALSE
Glutamine [-H2O],Chitinase 3-like1,30,29,5.07E-16,"[-0.35, 0.35]",1,1,FALSE
Glutamine [-H2O],sCD163,30,29,5.03E-16,"[-0.35, 0.35]",1,1,FALSE
beta-D-Xylopyranose,MMP-3,30,29,5.00E-16,"[-0.35, 0.35]",1,1,FALSE
L-Norvaline,Osteocalcin,30,29,5.00E-16,"[-0.35, 0.35]",1,1,FALSE
Lysine,Osteopontin,30,29,5.00E-16,"[-0.35, 0.35]",1,1,FALSE
Nonanoic acid,IL-12(p40),30,29,4.81E-16,"[-0.35, 0.35]",1,1,FALSE
Methionine,sTNF-R2,30,29,4.72E-16,"[-0.35, 0.35]",1,1,FALSE
Lysine,sCD163,30,29,4.60E-16,"[-0.35, 0.35]",1,1,FALSE
Nonanoic acid,sCD163,30,29,4.60E-16,"[-0.35, 0.35]",1,1,FALSE
